servicio,paradero,tiempo_promedio,geo_parader,geo_parader_lat,geo_parader_lon,calificacion,zona_h,zona_h_num,seccion
D03I,PD786,361.4736842105263,0101000020E610000079617F315BA451C0A469F91A86BA40C0,-33.4572175710521,-70.5680660003617,2,Punta,1,S2
D03I,PD787,545.9090909090909,0101000020E6100000F4545FCE6CA451C0C27C9CECDBBA40C0,-33.4598365558718,-70.569140999887,2,Punta,1,S2
D03I,PD788,547.8181818181819,0101000020E61000009F31F0517FA451C02EE45F3543BB40C0,-33.4629885404796,-70.5702710004466,2,Punta,1,S2
D03I,PD789,400.5625,0101000020E610000061A17B4963A451C0CABF3DE65CBB40C0,-33.4637725640783,-70.5685600001648,2,Punta,1,S2
D03I,PD790,397.94117647058823,0101000020E610000070CDC4AA41A451C07B7EB8096EBB40C0,-33.4642955923891,-70.5665079996013,2,Punta,1,S2
D03I,PD791,324.65,0101000020E61000000D4BA96917A451C087DAD6919CBB40C0,-33.4657156275835,-70.5639290002111,2,Punta,1,S2
D03I,PD792,335.4,0101000020E61000005CED3781E9A351C0EB620834C5BB40C0,-33.4669556656789,-70.5611269994892,2,Punta,1,S2
D03I,PD793,450.07142857142856,0101000020E6100000F0F92D910BA251C084F9E855A0BC40C0,-33.4736430537769,-70.5319560002315,2,Punta,1,S2
D03I,PD794,426.06666666666666,0101000020E61000000092E464E2A151C074A5C114B1BC40C0,-33.4741540856875,-70.5294430000431,2,Punta,1,S2
D03I,PD795,493.14285714285717,0101000020E61000000EFBF4F8BDA151C0BCF7F07BBEBC40C0,-33.4745631147957,-70.5272200004949,2,Punta,1,S2
D03I,PA478,424.46153846153845,0101000020E610000079076EB2A5A951C075EE27D951BA40C0,-33.4556228108385,-70.650738341761,2,Valle,2,S1
D03I,PA479,424.46153846153845,0101000020E610000002F407486DA951C01EE3589D41BA40C0,-33.4551273998279,-70.6472950055759,2,Valle,2,S1
D03I,PA480,379.8378378378378,0101000020E6100000DB2280643AA951C02D381BEC2DBA40C0,-33.454526437083,-70.6441890002565,2,Valle,2,S1
D03I,PA481,363.09090909090907,0101000020E61000006276C95702A951C043DD4B6919BA40C0,-33.4539004917556,-70.6407680003554,2,Valle,2,S1
D03I,PA482,370.7733333333333,0101000020E6100000B3EE09BFD4A851C032A946BB0CBA40C0,-33.4535135359787,-70.6379850003239,2,Valle,2,S1
D03I,PA483,368.18918918918916,0101000020E61000000A2C56ED9AA851C01F662B7CF4B940C0,-33.4527735912236,-70.6344559995197,2,Valle,2,S1
D03I,PA487,528.2,0101000020E6100000C666FC4E51A851C09BF0972C86B940C0,-33.44940717143,-70.6299626793726,2,Valle,2,S1
D03I,PA494,433.7121212121212,0101000020E6100000812FC9AA08AA51C0D954A88209BA40C0,-33.4534152337962,-70.6567789997771,2,Valle,2,S1
D03I,PA54,460.3333333333333,0101000020E6100000624095D4E5A951C0D3BFCB47FBB940C0,-33.4529809708471,-70.6546527345213,2,Valle,2,S1
